source,target,weight
NFkB,N4BP1,2.7212586
NFkB,TP53BP2,2.6959503
NFkB,DTX2,2.3927999
NFkB,DAPP1,2.7775242
NFkB,TAPBP,3.1329176
NFkB,CLDN1,6.423492
NFkB,POLG2,-2.329372
NFkB,IL15RA,5.4862328
NFkB,ZNF589,-1.5228885
NFkB,NFATC3,-1.7012244
NFkB,AMPD3,5.3822494
NFkB,RND1,3.7694938
NFkB,CD44,3.8257322
NFkB,SERPINA3,7.011891
NFkB,CEBPA,-3.7420774
NFkB,MRGPRX3,6.7950153
NFkB,MMP10,6.2946124
NFkB,THAP11,-2.1640978
NFkB,CD70,2.8375914
NFkB,GPR132,2.5658922
NFkB,SERPINB9,3.8638253
NFkB,RHCG,2.3309376
NFkB,PLAGL2,2.7633817
NFkB,UXS1,3.623725
NFkB,ZC3H12C,3.7519252
NFkB,CLUHP3,1.6034014
NFkB,C3,8.241012
NFkB,VCAM1,5.5736184
NFkB,BAG4,-1.9903529
NFkB,NOCT,3.9247248
NFkB,C1QTNF1,3.8385234
NFkB,PANX1,3.3141181
NFkB,BMP2,5.943444
NFkB,PPP3CC,1.2719648
NFkB,TCIM,5.369398
NFkB,PSTPIP2,4.0366144
NFkB,DUSP16,2.543703
NFkB,TYMP,3.1999118
NFkB,JUNB,6.2588053
NFkB,DNAAF1,2.316276
NFkB,RAP2C,2.7188947
NFkB,TAP1,7.084257
NFkB,APBA3,1.6735662
NFkB,IER3,11.738224
NFkB,ABHD10,-2.7483466
NFkB,HLA-F,3.0350173
NFkB,CHST2,2.88821
NFkB,GSAP,4.0897503
NFkB,HMGN2P46,4.792156
NFkB,LINC01465,2.3408964
NFkB,CSF1,3.3191912
NFkB,CD82,3.8065405
NFkB,NFE2L3,3.8227398
NFkB,ABTB2,2.318622
NFkB,LYN,3.6668444
NFkB,IRGQ,1.4321151
NFkB,NBN,3.1103282
NFkB,POU2F2,1.6220862
NFkB,MMP12,4.281184
NFkB,PIM3,5.68018
NFkB,ITGB8,3.6137648
NFkB,SQOR,4.5368786
NFkB,GBP3,6.6280146
NFkB,TANK,2.2666638
NFkB,CCL5,13.194532
NFkB,SLC39A8,2.7676291
NFkB,PTGIR,1.3307698
NFkB,CCL7,2.933641
NFkB,CREB3,2.1440146
NFkB,ICOSLG,2.0789592
NFkB,PIP4P2,-3.1676645
NFkB,FRAT2,-2.8695772
NFkB,GBP2,7.3702335
NFkB,NPRL2,-1.1482239
NFkB,IRAK3,1.6408716
NFkB,SQSTM1,2.9021177
NFkB,WNT5A,3.6950088
NFkB,SOCS1,2.7827396
NFkB,RNF144B,4.743357
NFkB,ETS1,3.3315485
NFkB,TNC,3.1749964
NFkB,MMP9,8.326387
NFkB,SMARCA2,-1.4664136
NFkB,IL12B,6.704745
NFkB,PLAUR,5.127519
NFkB,PPP1R15A,5.856182
NFkB,IL18R1,3.030421
NFkB,CLEC4E,1.8741312
NFkB,CD69,4.945175
NFkB,RIGI,6.853271
NFkB,LACTB,3.146594
NFkB,CYP7B1,3.3348758
NFkB,UPB1,1.2733176
NFkB,CDC42EP2,2.4545631
NFkB,SRC,1.1859057
NFkB,BMAL2,3.0080943
NFkB,SUSD6,4.7339425
NFkB,OPTN,4.123073
NFkB,RHBDF2,2.8602672
NFkB,RNF125,-2.9413254
NFkB,LRP12,2.991241
NFkB,NMES1,19.315231
NFkB,TNFAIP1,2.0948694
NFkB,SBNO2,1.7247617
NFkB,PLA2G4C,2.0160506
NFkB,NAMPT,5.994641
NFkB,PDE4B,3.3409798
NFkB,PML,2.3005848
NFkB,ZMIZ2,1.4055367
NFkB,CD274,7.0001073
NFkB,PMAIP1,8.149129
NFkB,PTGS2,12.46773
NFkB,PDGFB,2.3446147
NFkB,TSLP,3.7030647
NFkB,MAPKAPK5-AS1,-1.6857773
NFkB,CTHRC1,5.9492874
NFkB,SRGN,2.8988197
NFkB,CXCL10,24.132824
NFkB,GBP1,7.4187856
NFkB,NAA16,-1.5054082
NFkB,MTARC1,-3.0293958
NFkB,C10orf55,1.6789411
NFkB,STAT4,4.0825176
NFkB,ZNF398,-1.8631539
NFkB,SLC25A37,2.2276368
NFkB,FEZ1,2.275013
NFkB,IL6ST,2.266501
NFkB,ARL5B,4.1124744
NFkB,BTG3,2.2841623
NFkB,IL4I1,4.7990294
NFkB,PARP12,4.7634068
NFkB,USP12,2.2247512
NFkB,LINC00158,3.2398348
NFkB,DAXX,1.5876979
NFkB,NIPAL4,2.654586
NFkB,SRPK2,-1.4340123
NFkB,HS3ST3B1,2.91398
NFkB,TRIM47,3.1004665
NFkB,S100A12,2.925922
NFkB,CASP5,2.2421305
NFkB,TMEM106A,1.7537694
NFkB,SERPINB2,8.992853
NFkB,IRF7,5.084472
NFkB,P2RX4,2.712954
NFkB,CLEC2D,1.9311756
NFkB,G0S2,8.539339
NFkB,CYP27B1,3.1924148
NFkB,BDKRB1,3.220252
NFkB,PLK3,2.6603773
NFkB,FMNL3,2.902641
NFkB,TEX2,-2.3536122
NFkB,LIF,6.60841
NFkB,NECTIN2,1.8432285
NFkB,USP43,2.2935162
NFkB,THYN1,-2.2752726
NFkB,SLC31A2,3.228313
NFkB,CASP7,2.9391446
NFkB,TRAF3,2.1953325
NFkB,CHMP4B,1.7206266
NFkB,HCK,3.4390628
NFkB,GRAMD1A,2.7677007
NFkB,ADPRH,1.2668743
NFkB,RHOBTB2,-1.4821693
NFkB,LHFPL6,2.080405
NFkB,PELI1,3.4969451
NFkB,STX10,-1.659966
NFkB,B4GALT5,3.1209552
NFkB,ZYG11B,-2.5533447
NFkB,CLPX,-1.7796979
NFkB,CCL4,15.7118845
NFkB,CCL8,8.321975
NFkB,PATL1,1.8586446
NFkB,BTN2A1,1.2900835
NFkB,JADE1,-2.5378945
NFkB,MYO10,2.5417647
NFkB,CIPC,-2.6217673
NFkB,GP1BA,1.6163559
NFkB,XPA,-1.8173171
NFkB,ISG20,6.732711
NFkB,CDKN2B,2.4507754
NFkB,CEP63,-1.386372
NFkB,IGFL1,5.428644
NFkB,ZNF57,-2.4550788
NFkB,TRERF1,-2.019967
NFkB,NR4A3,3.8302944
NFkB,NEURL3,3.5033917
NFkB,MBLAC2,-2.1657877
NFkB,GPR84,5.670508
NFkB,ZHX3,-1.081954
NFkB,ATP2B1,3.7579052
NFkB,B2M,2.1661618
NFkB,SCARF1,1.298254
NFkB,RILPL2,2.9866695
NFkB,HLTF,-2.709463
NFkB,FBRS,1.1659007
NFkB,ZBTB10,2.2747138
NFkB,RAP1B,2.0578978
NFkB,SDHAF1,-1.4488655
NFkB,GGA2,-1.259981
NFkB,ZBTB18,-1.8392823
NFkB,FCAR,1.0975288
NFkB,ALDH3A2,-2.2018483
NFkB,PNPLA1,1.2340817
NFkB,IRAG2,-2.0128975
NFkB,MSANTD3,2.8116462
NFkB,MMP13,4.4570823
NFkB,PCM1,-1.3750701
NFkB,PRAG1,-3.9190328
NFkB,OSGEPL1,-2.3930032
NFkB,LIAS,-2.4321895
NFkB,SLAMF7,7.1668797
NFkB,JAK3,0.9712569
NFkB,MT1M,4.048372
NFkB,FFAR2,2.1651297
NFkB,PDPN,1.574726
NFkB,DHX58,2.807696
NFkB,CANT1,1.9345282
NFkB,IRF4,-1.3003937
NFkB,PWWP3A,-1.3003937
NFkB,CTSS,3.954792
NFkB,PDIK1L,-2.7499812
NFkB,RCAN1,2.5953505
NFkB,GRINA,2.063139
NFkB,CH25H,3.293708
NFkB,PDGFRL,3.3206494
NFkB,NUDT6,-1.95121
NFkB,PIP4K2B,-0.8560495
NFkB,IFIT3,10.478462
NFkB,SIX5,0.9202715
NFkB,CD48,2.026058
NFkB,PDHB,-1.6445361
NFkB,INTS8,-1.616943
NFkB,PRKACB,-2.2924163
NFkB,KCNJ2,5.1316314
NFkB,MAFF,6.347436
NFkB,CCL19,2.82074
NFkB,NDUFB5,-1.5866151
NFkB,KDM6B,3.2222922
NFkB,PTAFR,2.1837249
NFkB,SAMSN1,2.1873732
NFkB,SLC35A1,-2.1972342
NFkB,ANKMY2,-2.1186125
NFkB,LAMB3,4.285083
NFkB,STARD5,2.5609508
NFkB,CCDC51,-2.0183249
NFkB,DCUN1D3,2.4775047
NFkB,FNDC3B,2.4612606
NFkB,GPR176,1.926887
NFkB,SLC25A38,-1.5192816
NFkB,EREG,4.2669373
NFkB,KRT6B,2.8316703
NFkB,TRAF2,1.1967785
NFkB,TRIM36,1.5189422
NFkB,ABCC5,-1.4651736
NFkB,ZNF697,2.2497513
NFkB,VNN1,2.352935
NFkB,CD47,1.7849306
NFkB,HADH,-1.9942869
NFkB,RWDD3,-1.6758025
NFkB,KLF6,3.5754166
NFkB,PTCD3,-1.4169003
NFkB,ZBTB44,-1.969382
NFkB,CNOT7,-1.2694972
NFkB,EIF3L,-1.5057999
NFkB,BTN2A2,1.3616508
NFkB,VPS26B,-1.5324496
NFkB,MREG,2.634172
NFkB,TLNRD1,2.2695606
NFkB,NFKBID,1.9414345
NFkB,NCOA7,2.2834342
NFkB,PPIL3,-1.818187
NFkB,CCNL1,2.0813081
NFkB,DIS3L,-2.4956672
NFkB,AKR1B1,4.3556867
NFkB,DEF6,-1.2847666
NFkB,RHBDL2,2.4565227
NFkB,ZBTB17,0.91233337
NFkB,CRTAP,-1.5021904
NFkB,PPARD,1.3791553
NFkB,SLC25A28,1.9511626
NFkB,DNAJB5,1.6670095
NFkB,CSRNP1,4.597279
NFkB,MTERF2,-2.0827317
NFkB,RARRES1,5.0288277
NFkB,GPD1L,-3.4608202
NFkB,OXA1L,-1.6347481
NFkB,PTGER4,3.680548
NFkB,GRAMD2B,2.6729565
NFkB,RITA1,-1.3724502
NFkB,GBP5,4.822605
NFkB,GDE1,-1.9230375
NFkB,DBT,-1.3297439
NFkB,CYTH1,1.3405138
NFkB,NAA40,-1.7568268
NFkB,LUC7L3,-1.3005731
NFkB,FRAT1,-2.8172915
NFkB,PURA,-0.99960303
NFkB,GNA15,1.7614046
NFkB,PIK3R5,0.9974525
NFkB,IARS2,-1.630655
NFkB,HELZ2,2.2284703
NFkB,KLF9,1.7388173
NFkB,ZXDA,1.7875445
NFkB,IRF2,2.7907007
NFkB,FAM217B,-3.443951
NFkB,SDHAF3,-2.246528
NFkB,PREPL,-1.643858
NFkB,TRIT1,-1.5736752
NFkB,ASB13,-1.9462823
NFkB,BTBD1,-1.2178023
NFkB,IMP3,-2.1880522
NFkB,ZNF420,-2.3145864
NFkB,RGS14,-1.0664676
NFkB,PTPN1,1.0916647
NFkB,PLA1A,2.1224124
NFkB,NUDT16,-1.2139733
NFkB,ATF5,1.4741337
NFkB,SYNGR3,2.6679735
NFkB,MLLT10,-0.90351486
NFkB,PIK3AP1,2.1837025
NFkB,MMP14,2.0138772
NFkB,MTF1,1.9685496
NFkB,CHST7,1.7942611
NFkB,IDO1,7.395723
NFkB,UBAC1,-1.476711
NFkB,PPP2R5A,-1.155547
NFkB,SDCBP,2.2404928
NFkB,BAZ1A,2.4900074
NFkB,TNFSF9,3.740312
NFkB,ARID5A,1.5779468
NFkB,ETS2,2.9878283
NFkB,PLA2G12A,-1.7955436
NFkB,CSTF1,-1.5781184
NFkB,RNF207,0.68790454
NFkB,AGGF1,-1.2228006
NFkB,SLC7A2,2.1999168
NFkB,RPRD2,-1.4286082
NFkB,CCR7,4.6898518
NFkB,GBP4,4.529262
NFkB,AFG3L2,-0.9757565
NFkB,MRPS30,-1.6439961
NFkB,ZNF267,2.701583
NFkB,SNX30,-3.199942
NFkB,CETN3,-1.9502796
NFkB,ORMDL1,-1.4438277
NFkB,NOD2,1.8280083
NFkB,APOL3,3.2411723
NFkB,SLC1A2,1.3195688
NFkB,ZBTB46,0.92176455
NFkB,SEC11A,-1.0052738
NFkB,CCL18,1.368601
NFkB,PARP14,2.9379816
NFkB,ASTE1,-1.6629952
NFkB,CEBPD,3.4672515
NFkB,C15orf61,-2.6310198
NFkB,APOL6,3.55878
NFkB,HHEX,-2.8824255
NFkB,ZNF573,-2.7674901
NFkB,ZNF174,-0.9998056
NFkB,CD58,2.094905
NFkB,SLC12A7,2.6582599
NFkB,IFIT2,9.231371
NFkB,GATA6,1.9767406
NFkB,XPO7,-1.0698704
NFkB,MMP19,1.3027242
NFkB,MIS18BP1,-2.0637658
NFkB,PPP1R18,2.544113
NFkB,SAV1,2.1289983
NFkB,SYK,-1.1938387
NFkB,ADH5,-1.3981844
NFkB,RGS18,-2.4990194
NFkB,PI3,2.9046118
NFkB,OAS3,4.3052435
NFkB,SLC9A8,1.544827
NFkB,ERLIN2,-1.3921354
NFkB,LGALSL,2.2987316
NFkB,LYL1,-1.4011343
NFkB,RRAD,2.4120305
NFkB,IL10RA,3.7272794
NFkB,SELE,2.8393724
NFkB,CASP4,1.705627
NFkB,METAP1,-1.7243268
NFkB,PTPN4,-1.2114186
NFkB,ZZZ3,-1.4192423
NFkB,CXCR2,-1.8446256
NFkB,ETV3,1.3219274
NFkB,STRBP,-1.4530882
NFkB,SAMD9L,5.189062
NFkB,LITAF,1.8581192
NFkB,ECE1,1.9039774
NFkB,ECI2,-1.7018353
NFkB,PNRC1,5.2720814
NFkB,NAB1,1.5310265
NFkB,NRP2,1.6622907
NFkB,CTCF,-1.3250382
PI3K,MLANA,-9.985743
PI3K,PMEL,-6.5903482
PI3K,FAXDC2,-12.421274
PI3K,HSD17B8,-8.601571
PI3K,CTSF,-9.172143
PI3K,SPSB3,-6.5337286
PI3K,ATP6V1G2,-7.237346
PI3K,TYR,-5.076854
PI3K,GNPTG,-6.9666095
PI3K,INPP5K,-4.530098
PI3K,WDR31,-3.9438388
PI3K,PEX11G,-4.4546137
PI3K,DHRS12,-3.4073498
PI3K,NT5M,-3.9151306
PI3K,PAEP,-3.8032277
PI3K,CREB3L4,-9.102652
PI3K,UBALD2,-9.985377
PI3K,ING4,-7.700118
PI3K,DERL3,-4.0336795
PI3K,KRTAP19-1,-6.881952
PI3K,SLC27A1,-8.329921
PI3K,APOC1,-5.0613103
PI3K,CCDC25,-4.3392715
PI3K,FCGRT,-6.1702433
PI3K,CDK5RAP3,-5.2547665
PI3K,NENF,-2.8622334
PI3K,DNAI4,-3.6271226
PI3K,YBX2,-4.4198575
PI3K,TFDP2,-5.6735883
PI3K,AMIGO1,-6.000321
PI3K,CA14,-4.8380404
PI3K,CBX7,-6.43722
PI3K,MCAM,5.1250825
PI3K,CRYL1,-7.3330264
PI3K,RPS29,-5.844441
PI3K,SMIM19,-7.210559
PI3K,SLC18A1,4.6520925
PI3K,FBXO25,-7.0330296
PI3K,C5orf52,12.239809
PI3K,TNNI3,-3.6721945
PI3K,S100A1,-3.988924
PI3K,TTC12,-3.184873
PI3K,THNSL2,-4.318341
PI3K,GAA,-5.367784
PI3K,BAAT,-3.5575387
PI3K,CTDSP1,-5.5675693
PI3K,LINC02915,5.811048
PI3K,COQ8A,-6.388212
PI3K,FCMR,-4.92688
PI3K,TBC1D15,-5.412631
PI3K,TSNARE1,-2.4315033
PI3K,TMEM42,-7.989327
PI3K,MYL5,-5.2382965
PI3K,GEMIN8,-4.1331773
PI3K,WIPI2,-3.1530662
PI3K,MST1,-4.9868855
PI3K,TRIM63,-5.528598
PI3K,C11orf1,-3.3342729
PI3K,MFGE8,-5.9015303
PI3K,HSBP1L1,-6.893157
PI3K,FHIT,-4.615167
PI3K,MIR1915HG,4.9527416
PI3K,RGS10,-3.8803973
PI3K,GLI4,-3.0980704
PI3K,VAMP5,-4.361074
PI3K,CYTL1,-4.865442
PI3K,TPPP,-2.5431182
PI3K,CAMLG,-5.795704
PI3K,PSMG3-AS1,-8.013277
PI3K,CIR1,-5.0231614
PI3K,DNAL4,-4.445867
PI3K,LRRC23,-3.2932532
PI3K,METTL27,-4.549873
PI3K,SLC26A4,-3.7388399
PI3K,INO80C,4.1082177
PI3K,AEBP1,-4.092611
PI3K,CREBRF,-10.446075
PI3K,CCDC28A,-8.0606785
PI3K,BEGAIN,-4.196477
PI3K,COMMD6,-3.462439
PI3K,ARSJ,7.061081
PI3K,ZSCAN2,-3.1587434
PI3K,NR2E1,-2.721518
PI3K,ZNF554,-2.6749783
PI3K,MRPL10,-4.871654
PI3K,ZNF76,-2.7922559
PI3K,FBXO44,-3.999734
PI3K,GAREM2,-4.092739
PI3K,ALG14,4.416139
PI3K,MAP1B,7.023693
PI3K,CPXM1,-4.042038
PI3K,ZNF396,-2.5380483
PI3K,MROH6,-4.4189954
PI3K,CRBN,-6.8987174
PI3K,ARL2,-4.9077334
PI3K,PPP1R26,-3.724243
PI3K,RNF44,-5.734313
PI3K,RTN2,-7.4856496
PI3K,ACBD4,-3.2096477
PI3K,WHRN,-5.1520133
PI3K,TRAPPC6A,-6.9552417
PI3K,GUSB,-2.8198977
PI3K,FAM149A,-3.4666789
PI3K,SLC41A3,-3.5501084
PI3K,TAB1,-2.7748723
PI3K,BRI3,-4.9842815
PI3K,ETHE1,-4.9366302
PI3K,SSR1,3.6511214
PI3K,MIA,-3.1232572
PI3K,ABTB1,-2.68688
PI3K,BPHL,-4.1101975
PI3K,C14orf178,-2.2460177
PI3K,HMGCL,-6.5234065
PI3K,KLHL24,-9.928478
PI3K,TCN2,-3.5279446
PI3K,ZMYND12,-5.4281807
PI3K,GIT1,-3.0861168
PI3K,ATG5,3.2129
PI3K,METTL25B,-3.9127011
PI3K,TMEM187,-4.7641053
PI3K,TMEM129,-4.441572
PI3K,CHMP1B,-5.069301
PI3K,MTMR2,3.6497262
PI3K,ESRP1,-5.175594
PI3K,COA5,-4.992999
PI3K,WDR45,-5.468431
PI3K,GLIPR1,6.6855226
PI3K,PELO,2.4308867
PI3K,LETMD1,-6.594763
PI3K,NBR1,-4.6116867
PI3K,ZNF862,-5.3833447
PI3K,ABCD4,-2.3259456
PI3K,C12orf76,-5.2851243
PI3K,CDIPTOSP,-3.8792007
PI3K,ITGA10,-4.3241086
PI3K,EAPP,-5.2427416
PI3K,TESK2,-4.7820363
PI3K,SLC25A26,-3.049309
PI3K,IGBP1,-5.9967165
PI3K,WDR48,-3.4844263
PI3K,GIGYF1,-1.8668171
PI3K,PYCARD-AS1,-3.7482758
PI3K,MYPN,4.474168
PI3K,ALDH6A1,-6.2195783
PI3K,ZNF212,-2.1971114
PI3K,AMDHD1,-6.7394834
PI3K,YPEL1,-4.76527
PI3K,CLBA1,-2.3854358
PI3K,COG4,-3.827058
PI3K,UCN,-3.7230146
PI3K,APOE,-2.4479744
PI3K,TNFRSF14,-5.1828446
PI3K,BCKDHA,-5.7933173
PI3K,OXLD1,-3.7140195
PI3K,RGS11,-1.6780677
PI3K,GPM6B,-4.9770646
PI3K,PLA2G6,-2.5958524
PI3K,KLRC3,-4.6390243
PI3K,ENGASE,-3.0879414
PI3K,GCLM,7.8156557
PI3K,DNAJB11,5.9730697
PI3K,C6orf52,-2.8887367
PI3K,TTYH1,-3.6756978
PI3K,MUTYH,-3.4469817
PI3K,TRAC,3.8063908
PI3K,CHMP2A,-4.9521627
PI3K,REPS2,-4.415619
PI3K,NSG1,-4.9097657
PI3K,OCA2,-5.8020577
PI3K,VPS11,-3.409155
PI3K,ATG4A,4.076342
PI3K,SEPTIN3,-3.9233348
PI3K,RFPL2,-2.090231
PI3K,RPS28,-2.7956078
PI3K,ETV2,-2.390491
PI3K,SPACA9,-3.0057547
PI3K,CUEDC2,-4.009189
PI3K,ACVR2B,-2.925399
PI3K,DCAF4L1,3.6143596
PI3K,C2orf81,-2.4052653
PI3K,FOLH1B,-3.0042431
PI3K,HPS4,-2.7887027
PI3K,C22orf46,-2.5412605
PI3K,C19orf54,-4.553377
PI3K,BMF,-15.941582
PI3K,CBY1,-2.4277015
PI3K,ERMARD,-4.3985963
PI3K,GPR143,-3.124726
PI3K,SLU7,-5.6567616
PI3K,DDX25,-2.3199697
PI3K,PAIP2,-3.1013784
PI3K,TEKT3,-2.516774
PI3K,GGT7,-2.2327871
PI3K,GLA,5.646406
PI3K,SLC5A2,-1.9349817
PI3K,RGL2,-4.627564
PI3K,CRYBG1,6.985285
PI3K,GSTZ1,-3.6794982
PI3K,ZNF233,-3.2212772
PI3K,ABHD14B,-6.0555468
PI3K,CALM1,4.513653
PI3K,RAMP2,-2.1958063
PI3K,MYO5C,-4.876751
PI3K,ELAC2,2.7893903
PI3K,OPA3,2.1933692
PI3K,MLPH,-6.237039
PI3K,BCL7A,-3.8189464
PI3K,AZGP1,-5.6332474
PI3K,SYCE2,-3.4037917
PI3K,FBXO31,-2.7497017
PI3K,PTS,5.103401
PI3K,A2M,-4.1326394
PI3K,CYB5D2,-6.0174103
PI3K,FAM210B,-7.7740664
PI3K,ZNF197,-2.4093342
PI3K,LINC00052,3.8676076
PI3K,CYP4V2,-3.8121154
PI3K,OSGIN1,3.398262
PI3K,FAAH,-2.5423393
PI3K,DOLPP1,3.1349318
PI3K,SPATA20,-4.735942
PI3K,DNAH2,-1.9573143
PI3K,TRPM1,-3.7577398
PI3K,NOA1,-4.69436
PI3K,ST6GALNAC2,-8.308037
PI3K,ASMTL,-4.1953783
PI3K,IFT88,-4.0641484
PI3K,NHS,4.334015
PI3K,TSG101,-3.415822
PI3K,ZNF446,-2.015462
PI3K,ARSD,-2.8806965
PI3K,NFKBIL1,-2.808572
PI3K,SPCS3,4.2402296
PI3K,OSBPL5,-3.4425747
PI3K,GRN,-7.0463066
PI3K,HSD3B7,-4.9354053
PI3K,GRHPR,-3.315847
PI3K,USB1,2.736293
PI3K,SURF1,-3.2098567
PI3K,GGACT,-1.8470259
PI3K,ASIC1,-2.7631927
PI3K,ATG14,-5.731302
PI3K,TUBB2B,5.4880285
PI3K,SAR1A,3.0444033
PI3K,CDK18,-4.195622
PI3K,FAM228B,-7.7152457
PI3K,AAMDC,-2.8159316
PI3K,C2orf68,-4.185525
PI3K,KCNG4,4.025816
PI3K,RPS15A,-2.9988458
PI3K,TRIM4,-3.0954635
PI3K,HEBP1,-4.267321
PI3K,NIPSNAP1,-3.806664
PI3K,BTBD8,-4.5315795
PI3K,DMKN,-4.4215856
PI3K,CKAP4,3.8012297
PI3K,HINFP,-3.377946
PI3K,SUMF2,-4.2864985
PI3K,ZNF704,-3.8413434
PI3K,TMEM91,-3.2005148
PI3K,BVES-AS1,-2.868275
PI3K,CCNB1IP1,-5.427229
PI3K,NATD1,-5.1414113
PI3K,MCRIP1,-3.5671556
PI3K,ZNHIT3,-3.027186
PI3K,USE1,-3.0292523
PI3K,ZNF528,-2.9506774
PI3K,PRSS54,-2.4688241
PI3K,HEATR3,4.7461996
PI3K,SETDB1,-2.5753317
PI3K,ITM2C,-3.2072895
PI3K,PHETA1,-2.5616224
PI3K,TRIM66,-2.1968012
PI3K,SAMD13,-5.3349085
PI3K,H2AC25,-5.559426
PI3K,HACL1,-5.7790866
PI3K,MAPRE1,3.7093556
PI3K,FBLN7,-4.397642
PI3K,CALCOCO1,-6.1465025
PI3K,ENKD1,-3.013383
PI3K,VCP,3.8565404
PI3K,H1-10,-5.755286
PI3K,WDTC1,-2.2658987
PI3K,SERPINH1,4.6474023
PI3K,PCOLCE,-4.287448
PI3K,RPP25L,-3.968708
PI3K,ADHFE1,-5.523627
PI3K,ARSG,-7.6905313
PI3K,JUP,-5.668395
PI3K,PCMTD1,-4.3146067
PI3K,SEC61A1,3.7086148
PI3K,FKBP14,4.268011
PI3K,EIF4B,-4.2045193
PI3K,LRRN4CL,-5.061388
PI3K,TAF13,5.003299
PI3K,PGAP3,-3.015936
PI3K,UBXN1,-2.1781209
PI3K,MMUT,-3.6255302
PI3K,AZIN2,-3.43427
PI3K,SP2,-1.7277056
PI3K,NRXN3,3.3901546
PI3K,EFHC1,-4.2904835
PI3K,SLC25A34,-2.2403116
PI3K,SYF2,-2.7704096
PI3K,ABCD3,4.7038803
PI3K,FAM20B,3.0617466
PI3K,JMY,-6.8295116
PI3K,ATP8B2,-3.2862613
PI3K,C5,-4.7529755
PI3K,NR1D2,-6.2382283
PI3K,SKIDA1,3.3798602
PI3K,PMM1,-3.5682456
PI3K,TMEM167A,4.667858
PI3K,LRRIQ3,-2.2301185
PI3K,D2HGDH,-2.743622
PI3K,APBB1,-1.8220512
PI3K,CLCN6,-2.833012
PI3K,PIGV,-3.905892
PI3K,PUS7L,3.2661057
PI3K,TSPAN7,-4.442428
PI3K,PPP1R35,-3.300053
PI3K,FKBP10,-2.6611829
PI3K,ARSL,-3.1768084
PI3K,FBXL20,-4.65165
PI3K,AADAT,4.101814
PI3K,HAUS5,-2.1403692
PI3K,PCYT1A,2.8941197
PI3K,ZFP41,-1.9978592
PI3K,ZNF32,-3.9024363
PI3K,PYCARD,-5.599321
PI3K,FRAT1,-5.9631333
PI3K,SUFU,2.5146039
PI3K,SAR1B,3.708755
PI3K,TKFC,-2.384499
PI3K,CTBS,-3.519658
PI3K,MAP1LC3A,-5.6724396
PI3K,CEP68,-3.7510386
PI3K,TLCD5,-2.950803
PI3K,FNDC10,-3.9442122
PI3K,MMP8,3.5234258
PI3K,KLHDC2,-7.306919
PI3K,PAN2,-4.169298
PI3K,INO80B,-2.9429297
PI3K,LCMT1,-2.4384212
PI3K,NR1H3,-4.6486754
PI3K,MFSD4A,-1.8344692
PI3K,ACTR3,3.0636072
PI3K,PSMD1,4.675616
PI3K,TMEM101,-3.574848
PI3K,PAOX,-1.6367548
PI3K,ZBTB8OS,4.33456
PI3K,KPNA3,3.6759903
PI3K,TXNIP,-14.101954
PI3K,BBS2,-5.117933
PI3K,ENAH,3.5598302
PI3K,PARD6A,-2.4268174
PI3K,BRD3,-2.7631433
PI3K,GPX4,-4.3880754
PI3K,VPS51,-3.9096823
PI3K,PMS2P1,-3.0633416
PI3K,MLLT11,6.309506
PI3K,DNPH1,-3.3614755
PI3K,PIGZ,-3.386704
PI3K,SNX9,-7.333551
PI3K,SEC23A,3.258242
PI3K,ACAD10,-1.880807
PI3K,NUDT2,-2.8204298
PI3K,LZTFL1,-2.9951065
PI3K,C10orf95,-2.1139774
PI3K,TFR2,-1.5705748
PI3K,BBS1,-2.6949837
PI3K,OGDHL,-2.7099984
PI3K,ATP6AP2,-2.3471153
PI3K,ABCG5,-2.3135982
PI3K,TIGAR,7.9858923
PI3K,MBP,-3.1592689
PI3K,RAB6B,-2.2747564
PI3K,DIPK1B,-2.2304335
PI3K,LEKR1,-2.119445
PI3K,GHDC,-3.465331
PI3K,ACCS,-3.8748248
PI3K,BRD8,-2.8216476
PI3K,HDAC11,-2.3191829
PI3K,DHX40,-5.344922
PI3K,UBL7,-3.423467
PI3K,RETREG2,-3.767122
PI3K,DNAAF3,-2.8372662
PI3K,PCYOX1L,-5.3380036
PI3K,IDUA,-1.8600396
PI3K,KANK3,-2.3947754
PI3K,ACTR1B,-2.2120464
PI3K,NIT1,-2.6171415
PI3K,IPPK,2.9924395
PI3K,NDUFAF5,2.2715485
PI3K,ARPIN,-2.3664956
PI3K,FUZ,-2.169388
PI3K,HSPA5,5.580285
PI3K,HLX,-4.595555
PI3K,ZDHHC4,-2.3107684
PI3K,SEC23IP,2.7281282
PI3K,OS9,-3.5182278
PI3K,HRK,-2.093198
PI3K,DSCR8,-3.3042567
PI3K,DMAC1,-4.159563
PI3K,KCTD2,-1.887244
PI3K,RAB17,-4.385932
PI3K,CCDC78,-2.9097817
PI3K,HHLA3,-3.581682
PI3K,TMEM100,5.925692
PI3K,HDAC5,-3.6670187
PI3K,SPATA7,-5.612553
PI3K,GLB1L,-2.3535497
PI3K,BAIAP3,-1.4568973
PI3K,CAPN3,-5.8087378
PI3K,WSB2,3.938044
PI3K,STON1,-8.816463
PI3K,VAMP2,-2.4499605
PI3K,BANK1,3.0467072
PI3K,PASD1,2.137302
PI3K,RMND1,-3.9980938
PI3K,ZNF277,-3.1408677
PI3K,HYOU1,4.737233
