source,target,weight,confidence
ATF4,ETFDH,0.3333333333333333,C
ATF4,F7,0.5,B
ATF4,FGF21,1.0,A
ATF4,FGG,0.3333333333333333,C
ATF4,FUT1,0.3333333333333333,C
ATF4,GHITM,0.3333333333333333,C
ATF4,GOT1,0.3333333333333333,C
ATF4,GPAM,0.3333333333333333,C
ATF4,GPT2,0.3333333333333333,C
ATF4,GZF1,0.3333333333333333,C
ATF4,HDLBP,0.3333333333333333,C
ATF4,HERPUD1,0.3333333333333333,C
ATF4,HRK,1.0,A
ATF4,HSPB6,0.3333333333333333,C
ATF4,IARS1,0.3333333333333333,C
ATF4,INHBE,0.3333333333333333,C
ATF4,INPP5B,0.3333333333333333,C
ATF4,JDP2,0.3333333333333333,C
ATF4,LARP1,0.3333333333333333,C
ATF4,LRIF1,0.3333333333333333,C
ATF4,MARS1,0.5,B
ATF4,MCL1,1.0,A
ATF4,MFAP4,0.3333333333333333,C
ATF4,MRPL33,0.3333333333333333,C
ATF4,MRPS15,0.3333333333333333,C
ATF4,MTHFD1L,0.5,B
ATF4,NCOA7,0.3333333333333333,C
ATF4,NFE2L2,0.3333333333333333,C
ATF4,NOX3,0.3333333333333333,C
ATF4,NUPR1,1.0,A
ATF4,P4HB,0.3333333333333333,C
ATF4,PCK2,0.5,B
ATF4,PDAP1,0.3333333333333333,C
ATF4,PHGDH,0.3333333333333333,C
ATF4,PLEKHH3,0.3333333333333333,C
ATF4,PPARGC1A,0.5,B
ATF4,PPP1R15B,0.3333333333333333,C
ATF4,PROSER2,0.3333333333333333,C
ATF4,PTGS2,1.0,A
ATF4,PYCR1,0.3333333333333333,C
ATF4,RAB37,0.3333333333333333,C
ATF4,RGS3,0.3333333333333333,C
ATF4,RSL24D1,0.5,B
ATF4,RTP3,0.3333333333333333,C
ATF4,S100P,0.5,B
ATF4,S100PBP,0.3333333333333333,C
ATF4,SARS1,0.3333333333333333,C
ATF4,SECISBP2,0.3333333333333333,C
ATF4,SHMT2,0.5,B
ATF4,SIAH1,0.3333333333333333,C
ATF4,SLC1A5,0.3333333333333333,C
ATF4,SLC38A1,0.3333333333333333,C
ATF4,SLC3A2,0.3333333333333333,C
ATF4,SLC44A3,0.3333333333333333,C
ATF4,SLC6A9,0.3333333333333333,C
ATF4,STK19,0.3333333333333333,C
ATF4,STK40,0.5,B
ATF4,STS,0.3333333333333333,C
ATF4,SYBU,0.3333333333333333,C
ATF4,TARS1,0.5,B
ATF4,TBL1X,0.3333333333333333,C
ATF4,TIMM44,0.5,B
ATF4,TMEM114,0.3333333333333333,C
ATF4,TMEM150B,0.3333333333333333,C
ATF4,TMEM268,0.3333333333333333,C
ATF4,TMPRSS3,0.3333333333333333,C
ATF4,TNFRSF10B,0.5,B
ATF4,TRIB3,1.0,A
ATF4,TSEN15,0.3333333333333333,C
ATF4,TSPAN1,0.3333333333333333,C
ATF4,TTLL4,0.3333333333333333,C
ATF4,UBB,0.3333333333333333,C
ATF4,ULBP1,0.3333333333333333,C
ATF4,VEGFA,1.0,A
ATF4,VLDLR,0.3333333333333333,C
ATF4,VPS45,0.3333333333333333,C
ATF4,WARS1,0.3333333333333333,C
ATF4,XPOT,0.3333333333333333,C
ATF4,YARS1,0.3333333333333333,C
ATF4,ZBED3,0.3333333333333333,C
ATF4,ZNF460,0.3333333333333333,C
ATF5,DISC1,1.0,A
ATF6,ATP2A2,1.0,A
ATF6,CALR,1.0,A
ATF6,DDIT3,1.0,A
ATF6,DNAJC3,1.0,A
ATF6,HSP90B1,1.0,A
ATF6,HSPA5,1.0,A
ATF6,RTN3,1.0,A
ATF6,SEL1L,1.0,A
ATF6,SRF,1.0,A
ATF6,XBP1,1.0,A
ATF7,ARID1A,0.3333333333333333,C
ATF7,ARID1B,0.3333333333333333,C
ATF7,CMIP,0.3333333333333333,C
ATF7,CREB3L2,0.3333333333333333,C
ATF7,CREBBP,0.3333333333333333,C
ATF7,DEPDC5,0.3333333333333333,C
ATF7,DST,0.3333333333333333,C
ATF7,EML2,0.3333333333333333,C
ATF7,EXOC4,0.3333333333333333,C
ATF7,FAAP20,0.3333333333333333,C
ATF7,PABIR3,0.3333333333333333,C
ATF7,IGF1,0.3333333333333333,C
ATF7,KANSL1,0.3333333333333333,C
ATF7,KDM4C,0.3333333333333333,C
ATF7,KPNA6,0.3333333333333333,C
ATF7,MOV10L1,0.3333333333333333,C
ATF7,MSI2,0.3333333333333333,C
ATF7,NFIA,0.3333333333333333,C
ATF7,PHF21A,0.3333333333333333,C
ATF7,PTPRS,0.3333333333333333,C
ATF7,SND1,0.3333333333333333,C
ATF7,TCF12,0.3333333333333333,C
ATF7,TEAD1,0.3333333333333333,C
ATF7,TNRC6B,0.3333333333333333,C
ATF7,TP53BP1,0.3333333333333333,C
ATF7,UBE2H,0.3333333333333333,C
ATF7,XPO7,0.3333333333333333,C
ATF7,ZFP36L1,0.3333333333333333,C
ATOH1,HES6,1.0,A
BACH1,ACAP2,0.3333333333333333,C
BACH1,ACAP3,0.3333333333333333,C
BACH1,AHCYL1,0.3333333333333333,C
BACH1,ALDOA,0.5,B
BACH1,ASAP1,0.5,B
BACH1,ASXL1,0.3333333333333333,C
BACH1,ATP6V0A1,0.3333333333333333,C
BACH1,BCAT2,0.3333333333333333,C
BACH1,BICDL1,0.5,B
BACH1,CDK6,0.5,B
BACH1,CDYL,0.3333333333333333,C
BACH1,CHSY1,0.3333333333333333,C
BACH1,CLIP1,0.3333333333333333,C
BACH1,CLIP4,0.5,B
BACH1,CORO1C,0.3333333333333333,C
BACH1,DPH6,0.5,B
BACH1,DST,0.3333333333333333,C
BACH1,EGLN3,0.3333333333333333,C
BACH1,EPB41L1,0.3333333333333333,C
BACH1,FHAD1,0.3333333333333333,C
BACH1,FNDC3B,0.3333333333333333,C
FOXP1,BACH1,0.5,B
BACH1,GABARAPL1,0.3333333333333333,C
BACH1,GADD45A,0.3333333333333333,C
BACH1,GATAD2A,0.3333333333333333,C
BACH1,GCLC,0.5,B
BACH1,HMGA1,0.3333333333333333,C
BACH1,HMOX1,-1.0,A
BACH1,HTATIP2,0.3333333333333333,C
BACH1,IFRD1,0.5,B
BACH1,IL6,0.3333333333333333,C
BACH1,KCTD20,0.5,B
BACH1,KDM2A,0.3333333333333333,C
BACH1,KLHL21,0.3333333333333333,C
BACH1,LBR,0.5,B
BACH1,LHFPL2,0.3333333333333333,C
BACH1,LRP1B,0.3333333333333333,C
BACH1,MAFG,0.5,B
BACH1,MAPK6,0.3333333333333333,C
BACH1,MAPRE3,0.3333333333333333,C
BACH1,MAPT,0.5,B
BACH1,ME1,0.5,B
BACH1,MIDEAS,0.3333333333333333,C
BACH1,MIDN,0.3333333333333333,C
BACH1,MSANTD3,0.5,B
BACH1,NDUFAF4,0.3333333333333333,C
BACH1,NQO1,0.3333333333333333,C
BACH1,NQO2,0.5,B
BACH1,NRDC,0.3333333333333333,C
BACH1,PHLDA2,0.5,B
BACH1,PIEZO1,0.3333333333333333,C
BACH1,PIK3CD,0.5,B
BACH1,PRR5,0.3333333333333333,C
BACH1,PSAP,0.5,B
BACH1,RASSF2,0.3333333333333333,C
BACH1,RFFL,0.5,B
BACH1,RGS3,0.3333333333333333,C
BACH1,RNF24,0.3333333333333333,C
BACH1,RUNX1,0.3333333333333333,C
BACH1,SH2D6,0.3333333333333333,C
BACH1,SH3BP5,0.3333333333333333,C
BACH1,SH3TC1,0.3333333333333333,C
BACH1,SLC48A1,0.5,B
BACH1,SLC7A11,0.5,B
BACH1,SLX4IP,0.5,B
BACH1,SMARCA4,0.5,B
BACH1,SMYD3,0.3333333333333333,C
BACH1,SOD2,0.3333333333333333,C
BACH1,SQSTM1,0.5,B
BACH1,SSC4D,0.5,B
BACH1,SYNJ2,0.5,B
BACH1,TALDO1,0.3333333333333333,C
BACH1,TANC1,0.3333333333333333,C
BACH1,TDRD7,0.3333333333333333,C
BACH1,TEX19,0.3333333333333333,C
BACH1,TMEM37,0.3333333333333333,C
BACH1,TNFAIP2,0.5,B
BACH1,TRIM56,0.5,B
BACH1,UBC,0.3333333333333333,C
BACH1,UNKL,0.3333333333333333,C
BACH1,VMP1,0.3333333333333333,C
BACH1,VOPP1,0.3333333333333333,C
BACH1,ZBTB20,0.3333333333333333,C
BACH1,ZMIZ1,0.3333333333333333,C
BACH1,ZNF217,0.3333333333333333,C
BACH1,ZNF3,0.3333333333333333,C
BACH1,ZSCAN31,0.3333333333333333,C
BACH2,AP1B1,0.3333333333333333,C
BACH2,ARHGEF3,0.3333333333333333,C
BACH2,COQ8B,0.3333333333333333,C
BACH2,DAAM1,0.3333333333333333,C
BACH2,EGLN3,0.3333333333333333,C
BACH2,EPS15L1,0.3333333333333333,C
BACH2,ERCC1,0.3333333333333333,C
BACH2,ETS1,0.3333333333333333,C
BACH2,FOXO3,0.3333333333333333,C
BACH2,FOXP1,0.3333333333333333,C
FOXP1,BACH2,0.5,B
BACH2,GSTP1,0.3333333333333333,C
BACH2,HIVEP2,0.3333333333333333,C
BACH2,IFRD1,0.3333333333333333,C
BACH2,IL2,1.0,A
BACH2,ITPKB,0.3333333333333333,C
BACH2,JMJD1C,0.3333333333333333,C
BACH2,KCTD20,0.3333333333333333,C
BACH2,KLHL21,0.3333333333333333,C
BACH2,LBR,0.3333333333333333,C
BACH2,LRRK2,0.3333333333333333,C
BACH2,MAFG,0.3333333333333333,C
BACH2,MGAT5,0.3333333333333333,C
BACH2,MYBPC1,0.3333333333333333,C
BACH2,OSBPL10,0.3333333333333333,C
BACH2,PLXND1,0.3333333333333333,C
BACH2,PRDM10,0.3333333333333333,C
BACH2,PRDM2,0.3333333333333333,C
BACH2,PSAP,0.3333333333333333,C
BACH2,PURB,0.3333333333333333,C
BACH2,RASAL3,0.3333333333333333,C
BACH2,RASSF2,0.3333333333333333,C
BACH2,RFFL,0.3333333333333333,C
BACH2,RGS3,0.3333333333333333,C
BACH2,RIPOR2,0.5,B
BACH2,RP1,0.3333333333333333,C
BACH2,SEMA4D,0.3333333333333333,C
BACH2,SIAH2,0.3333333333333333,C
BACH2,SLC16A6,0.3333333333333333,C
BACH2,SLC6A6,0.3333333333333333,C
BACH2,SLC7A7,0.3333333333333333,C
BACH2,SNX25,0.3333333333333333,C
BACH2,SQSTM1,0.3333333333333333,C
BACH2,SWAP70,0.3333333333333333,C
BACH2,TBK1,0.3333333333333333,C
BACH2,TCF4,0.3333333333333333,C
BACH2,TEX19,0.3333333333333333,C
BACH2,TMSB4X,0.3333333333333333,C
BACH2,TNFSF9,0.3333333333333333,C
BACH2,TUBA4A,0.3333333333333333,C
BACH2,TXLNB,0.3333333333333333,C
BACH2,ZHX2,0.3333333333333333,C
BATF,APBB1IP,0.3333333333333333,C
BATF,ARHGAP25,0.3333333333333333,C
BATF,CACNB4,0.3333333333333333,C
BATF,CCR7,0.3333333333333333,C
BATF,CTSC,0.3333333333333333,C
BATF,CYRIB,0.3333333333333333,C
BATF,DENND1A,0.3333333333333333,C
BATF,DMD,0.3333333333333333,C
BATF,DOCK2,0.3333333333333333,C
BATF,ELF1,0.3333333333333333,C
BATF,FGGY,0.3333333333333333,C
BATF,GSAP,0.3333333333333333,C
BATF,IER5,0.3333333333333333,C
BATF,IKZF1,0.3333333333333333,C
BATF,IKZF3,0.3333333333333333,C
BATF,IL1R1,0.3333333333333333,C
BATF,IL1R2,0.3333333333333333,C
BATF,KCNMA1,0.3333333333333333,C
BATF,LAMC1,0.3333333333333333,C
BATF,LAPTM5,0.3333333333333333,C
BATF,MAP3K5,0.3333333333333333,C
BATF,NABP1,0.3333333333333333,C
BATF,NCOA1,0.3333333333333333,C
BATF,NEK6,0.3333333333333333,C
NFKB1,BATF,0.3333333333333333,C
BATF,NFKB1,0.3333333333333333,C
BATF,NRCAM,0.3333333333333333,C
BATF,PIK3AP1,0.3333333333333333,C
BATF,PIK3R5,0.3333333333333333,C
BATF,PITPNC1,0.3333333333333333,C
BATF,PRKCB,0.3333333333333333,C
BATF,PRKCH,0.3333333333333333,C
BATF,PTPN2,0.3333333333333333,C
BATF,RABGAP1L,0.3333333333333333,C
BATF,RAPGEF1,0.3333333333333333,C
BATF,RBM47,0.3333333333333333,C
BATF,RHOH,0.3333333333333333,C
BATF,RIN3,0.3333333333333333,C
BATF,RIPOR2,0.3333333333333333,C
BATF,RUNX1,0.3333333333333333,C
BATF,SAMSN1,0.3333333333333333,C
BATF,SLAMF1,0.3333333333333333,C
BATF,ST3GAL1,0.3333333333333333,C
BATF,ST6GAL1,0.3333333333333333,C
BATF,ST7,0.3333333333333333,C
BATF,STK10,0.3333333333333333,C
BATF,TBXAS1,0.3333333333333333,C
BATF,TNFRSF8,0.5,B
BATF,TRIM2,0.3333333333333333,C
BATF,VOPP1,0.3333333333333333,C
BCL11A,AMPD3,0.3333333333333333,C
BCL11A,CACNA1E,0.3333333333333333,C
BCL11A,CCDC88C,0.3333333333333333,C
BCL11A,CDYL,0.3333333333333333,C
BCL11A,CNTNAP2,0.3333333333333333,C
BCL11A,DTNB,0.3333333333333333,C
BCL11A,ELMO1,0.3333333333333333,C
BCL11A,EPHB1,0.3333333333333333,C
ETS1,BCL11A,0.3333333333333333,C
BCL11A,ETV6,0.3333333333333333,C
FOXP1,BCL11A,0.5,B
BCL11A,GDI2,0.3333333333333333,C
BCL11A,GPR15,0.3333333333333333,C
BCL11A,IGF1R,0.3333333333333333,C
BCL11A,JARID2,0.3333333333333333,C
BCL11A,KDM2B,0.3333333333333333,C
BCL11A,KLHL6,0.3333333333333333,C
BCL11A,LCP1,0.3333333333333333,C
BCL11A,MAP3K8,0.3333333333333333,C
BCL11A,NFIC,0.3333333333333333,C
BCL11A,OBSCN,0.3333333333333333,C
BCL11A,PARP15,0.3333333333333333,C
PAX5,BCL11A,0.3333333333333333,C
BCL11A,PAX5,0.3333333333333333,C
BCL11A,PDE1C,0.3333333333333333,C
BCL11A,PIK3AP1,0.3333333333333333,C
BCL11A,PPP2R5C,0.3333333333333333,C
BCL11A,PRKCB,0.3333333333333333,C
RUNX3,BCL11A,0.3333333333333333,C
BCL11A,RUNX3,0.3333333333333333,C
BCL11A,SLC12A8,0.3333333333333333,C
BCL11A,SORL1,0.3333333333333333,C
BCL11A,SP140,0.3333333333333333,C
BCL11A,SYNE2,0.3333333333333333,C
BCL11A,TBC1D4,0.3333333333333333,C
BCL11A,TLE4,0.3333333333333333,C
BCL11A,TRAK1,0.3333333333333333,C
BCL11A,ZMIZ1,0.3333333333333333,C
BCL11A,ZMYND8,0.3333333333333333,C
BCL11A,ZNF365,0.3333333333333333,C
BCL6,AHRR,0.3333333333333333,C
BCL6,ANK3,0.3333333333333333,C
BCL6,ARHGAP26,0.3333333333333333,C
BCL6,ARID5B,0.3333333333333333,C
BCL6,BRD4,0.3333333333333333,C
BCL6,CABIN1,0.3333333333333333,C
BCL6,CBFA2T3,0.3333333333333333,C
BCL6,CCND2,-1.0,A
BCL6,CCND3,0.3333333333333333,C
BCL6,CFLAR,0.3333333333333333,C
BCL6,DENND3,0.3333333333333333,C
BCL6,DUSP22,0.3333333333333333,C
BCL6,EIPR1,0.3333333333333333,C
FOXO1,BCL6,0.3333333333333333,C
FOXO3,BCL6,1.0,A
BCL6,FOXO3,0.5,B
BCL6,GFOD1,0.3333333333333333,C
BCL6,GMDS,0.3333333333333333,C
BCL6,GPCPD1,0.3333333333333333,C
BCL6,HDAC4,0.3333333333333333,C
BCL6,HDAC7,-1.0,A
BCL6,IL4R,0.3333333333333333,C
BCL6,IRF4,-1.0,A
BCL6,JADE1,0.3333333333333333,C
BCL6,LDLR,0.3333333333333333,C
BCL6,LITAF,-1.0,A
BCL6,LPP,0.3333333333333333,C
BCL6,MAP3K8,0.3333333333333333,C
BCL6,MAPKAPK3,0.3333333333333333,C
BCL6,NCOA7,0.3333333333333333,C
BCL6,OSBPL10,0.3333333333333333,C
BCL6,PLCG2,0.3333333333333333,C
BCL6,PRDM1,1.0,A
BCL6,RHOQ,0.3333333333333333,C
BCL6,RNF213,0.3333333333333333,C
BCL6,SEMA4B,0.3333333333333333,C
BCL6,SLA,0.3333333333333333,C
BCL6,ST3GAL1,0.3333333333333333,C
STAT3,BCL6,1.0,A
BCL6,SYNE2,0.3333333333333333,C
BCL6,SYPL1,0.3333333333333333,C
BCL6,TCF3,0.3333333333333333,C
BCL6,TLE3,0.3333333333333333,C
BCL6,TNK2,0.3333333333333333,C
BCL6,TNS3,0.3333333333333333,C
TP53,BCL6,1.0,A
BCL6,TPM4,0.3333333333333333,C
BCL6,UBALD2,0.3333333333333333,C
BCL6,UMODL1,0.3333333333333333,C
BCL6,ZFAT,0.3333333333333333,C
BHLHE22,ADAM33,0.3333333333333333,C
BHLHE22,ADGRA2,0.3333333333333333,C
BHLHE22,AEBP1,0.3333333333333333,C
BHLHE22,ALDH1A2,0.3333333333333333,C
BHLHE22,AP3D1,0.3333333333333333,C
BHLHE22,ARSB,0.3333333333333333,C
BHLHE22,BAZ2A,0.3333333333333333,C
BHLHE22,CDYL,0.3333333333333333,C
BHLHE22,ELF4,0.3333333333333333,C
BHLHE22,GAS7,0.3333333333333333,C
BHLHE22,IGF1R,0.3333333333333333,C
BHLHE22,KCNN3,0.3333333333333333,C
BHLHE22,LSP1,0.3333333333333333,C
BHLHE22,MYLK,0.3333333333333333,C
BHLHE22,PACS1,0.3333333333333333,C
BHLHE22,PCDHGC3,0.3333333333333333,C
BHLHE22,PLCL2,0.3333333333333333,C
BHLHE22,PTPRJ,0.3333333333333333,C
BHLHE22,SH3KBP1,0.3333333333333333,C
BHLHE22,SPON2,0.3333333333333333,C
BHLHE22,SYNE2,0.3333333333333333,C
BHLHE40,ABCC1,0.3333333333333333,C
BHLHE40,ACAP3,0.3333333333333333,C
BHLHE40,ACTB,0.3333333333333333,C
BHLHE40,ANKRD11,0.3333333333333333,C
BHLHE40,ARHGEF3,0.3333333333333333,C
BHLHE40,BCL3,0.3333333333333333,C
BHLHE40,BCOR,0.3333333333333333,C
BHLHE40,CCDC57,0.3333333333333333,C
BHLHE40,CD83,0.3333333333333333,C
BHLHE40,CDKN1A,0.3333333333333333,C
BHLHE40,CREB5,0.3333333333333333,C
BHLHE40,CSK,0.3333333333333333,C
BHLHE40,CTTN,0.3333333333333333,C
BHLHE40,CUX1,0.3333333333333333,C
BHLHE40,DLGAP1,0.3333333333333333,C
BHLHE40,EGLN3,0.3333333333333333,C
EPAS1,BHLHE40,1.0,A
BHLHE40,FKBP5,0.3333333333333333,C
BHLHE40,FLNB,0.3333333333333333,C
BHLHE40,GDF15,0.3333333333333333,C
BHLHE40,GFOD1,0.3333333333333333,C
BHLHE40,GNA12,0.3333333333333333,C
BHLHE40,HES1,0.3333333333333333,C
BHLHE40,ID2,0.3333333333333333,C
BHLHE40,IRF2BP2,0.3333333333333333,C
BHLHE40,JMJD1C,0.3333333333333333,C
BHLHE40,LDLR,0.3333333333333333,C
BHLHE40,MAP2K3,0.3333333333333333,C
BHLHE40,MICAL3,0.3333333333333333,C
BHLHE40,MIDEAS,0.3333333333333333,C
BHLHE40,NEMP1,0.3333333333333333,C
NFIC,BHLHE40,0.3333333333333333,C
BHLHE40,NR1D1,0.3333333333333333,C
BHLHE40,NR4A1,0.5,B
NR4A1,BHLHE40,0.3333333333333333,C
BHLHE40,PARVB,0.3333333333333333,C
BHLHE40,PFKFB3,0.3333333333333333,C
BHLHE40,PIM1,0.3333333333333333,C
BHLHE40,PLEC,0.3333333333333333,C
BHLHE40,RALGDS,0.3333333333333333,C
BHLHE40,RARA,0.3333333333333333,C
BHLHE40,RASSF5,0.3333333333333333,C
BHLHE40,RGS9,0.3333333333333333,C
BHLHE40,SEMA4B,0.3333333333333333,C
BHLHE40,SH3BP2,0.3333333333333333,C
BHLHE40,SLC16A3,0.3333333333333333,C
BHLHE40,SLC37A1,0.3333333333333333,C
BHLHE40,SLC7A5,0.3333333333333333,C
BHLHE40,SMAD7,0.3333333333333333,C
BHLHE40,SNAP47,0.3333333333333333,C
BHLHE40,SRC,0.3333333333333333,C
BHLHE40,SRCIN1,0.3333333333333333,C
STAT3,BHLHE40,0.5,B
BHLHE40,SUB1,0.3333333333333333,C
BHLHE40,SYNJ2,0.3333333333333333,C
TCF3,BHLHE40,0.3333333333333333,C
BHLHE40,TLE3,0.3333333333333333,C
BHLHE40,TNFSF9,0.3333333333333333,C
BHLHE40,TRAPPC9,0.3333333333333333,C
BHLHE40,UBE2D3,0.3333333333333333,C
BHLHE40,VGLL4,0.3333333333333333,C
BHLHE40,XXYLT1,0.3333333333333333,C
BHLHE40,ZFP36L1,0.3333333333333333,C
CDX1,ADA,1.0,A
CDX1,DSC2,1.0,A
CDX1,PPARG,1.0,A
CDX2,ABCB1,1.0,A
CDX2,ADGRL3,0.3333333333333333,C
CDX2,ADGRV1,0.3333333333333333,C
CDX2,AGR2,0.3333333333333333,C
CDX2,AKAP13,0.3333333333333333,C
CDX2,ATP10B,0.3333333333333333,C
CDX2,AXIN2,1.0,A
CDX2,CALD1,0.3333333333333333,C
CDX2,CAPZA2,0.3333333333333333,C
CDX2,CBLB,0.3333333333333333,C
CDX2,CDC42BPA,0.3333333333333333,C
CDX2,CDH17,1.0,A
CDX2,CFTR,1.0,A
CDX2,CLIC5,0.3333333333333333,C
CDX2,DLG2,0.3333333333333333,C
CDX2,DLGAP1,0.3333333333333333,C
CDX2,DPYSL2,0.3333333333333333,C
CDX2,DSC2,1.0,A
CDX2,EPS8,0.3333333333333333,C
CDX2,ERC1,0.3333333333333333,C
CDX2,FAM3D,0.3333333333333333,C
CDX2,FOXP1,0.3333333333333333,C
CDX2,GPA33,0.3333333333333333,C
CDX2,GUCY2C,1.0,A
CDX2,HNF4G,0.5,B
CDX2,KLF4,1.0,A
CDX2,LCT,1.0,A
CDX2,MEF2C,0.3333333333333333,C
CDX2,MEP1A,1.0,A
CDX2,MID1,0.3333333333333333,C
CDX2,MUC2,1.0,A
CDX2,MYLK,0.3333333333333333,C
CDX2,NFIA,0.3333333333333333,C
CDX2,NSMCE2,0.3333333333333333,C
CDX2,PDLIM5,0.3333333333333333,C
CDX2,PLCB4,0.3333333333333333,C
CDX2,REG4,1.0,A
CDX2,RUNX1,0.3333333333333333,C
CDX2,SH3D19,0.3333333333333333,C
CDX2,SHH,0.3333333333333333,C
CDX2,SI,1.0,A
CDX2,SIPA1L1,0.3333333333333333,C
CDX2,SLC15A1,1.0,A
CDX2,SLC9A2,1.0,A
CDX2,SLC9A3,1.0,A
CDX2,SVIL,0.3333333333333333,C
CDX2,TACC2,0.3333333333333333,C
CDX2,TSPAN8,0.3333333333333333,C
CDX2,UGT1A10,1.0,A
CDX2,UGT1A8,1.0,A
CDX2,UGT8,0.3333333333333333,C
CDX2,USP54,0.3333333333333333,C
CDX2,VAV3,0.3333333333333333,C
CDX2,VPS13D,0.3333333333333333,C
CDX2,VPS8,0.3333333333333333,C
CDX2,ZNRF3,0.3333333333333333,C
CEBPA,ABCA10,0.3333333333333333,C
CEBPA,ABCA4,0.5,B
CEBPA,ABCA5,0.3333333333333333,C
CEBPA,ABCB1,1.0,A
CEBPA,ABCC1,1.0,A
CEBPA,ABCC11,0.5,B
CEBPA,ABCC3,0.5,B
CEBPA,ABCC6,0.3333333333333333,C
CEBPA,ABLIM1,0.5,B
CEBPA,ABLIM3,0.5,B
CEBPA,ACACA,1.0,A
CEBPA,ACACB,1.0,A
CEBPA,ACAT2,0.3333333333333333,C
CEBPA,ACE,1.0,A
CEBPA,ACOT7,0.3333333333333333,C
CEBPA,ACOX2,0.5,B
CEBPA,ACSL3,0.5,B
CEBPA,ACSL5,0.3333333333333333,C
CEBPA,ACSS3,0.5,B
CEBPA,ADAM17,0.3333333333333333,C
CEBPA,ADAT2,0.3333333333333333,C
CEBPA,ADD3,0.5,B
CEBPA,ADGRG6,0.5,B
CEBPA,ADGRV1,0.5,B
CEBPA,ADH1B,1.0,A
CEBPA,ADPGK,0.3333333333333333,C
CEBPA,ADRM1,0.3333333333333333,C
CEBPA,AEBP1,1.0,A
CEBPA,AFF1,0.5,B
CEBPA,AFP,1.0,A
CEBPA,AGMO,0.3333333333333333,C
CEBPA,AGPAT3,0.3333333333333333,C
CEBPA,AGT,1.0,A
CEBPA,AGXT,1.0,A
CEBPA,AK4,0.5,B
CEBPA,AKAP13,0.5,B
CEBPA,AKAP6,0.5,B
CEBPA,ALB,1.0,A
CEBPA,ALDH1A1,0.5,B
CEBPA,ALDH1A2,0.5,B
CEBPA,ALMS1,0.3333333333333333,C
CEBPA,ALOX5AP,1.0,A
CEBPA,AMPD3,0.5,B
CEBPA,ANK3,0.5,B
CEBPA,ANKH,0.5,B
CEBPA,ANKRD1,0.3333333333333333,C
CEBPA,ANKRD13C,0.3333333333333333,C
CEBPA,ANO10,0.5,B
CEBPA,AOPEP,0.3333333333333333,C
CEBPA,APBB1IP,1.0,A
CEBPA,APOA1,1.0,A
CEBPA,APOB,1.0,A
CEBPA,APOC2,0.3333333333333333,C
CEBPA,APOC3,1.0,A
CEBPA,AQP8,0.3333333333333333,C
CEBPA,ARAP1,0.3333333333333333,C
CEBPA,ARHGAP11A,0.3333333333333333,C
CEBPA,ARHGAP17,0.5,B
CEBPA,ARHGAP18,0.5,B
CEBPA,ARHGAP20,0.3333333333333333,C
CEBPA,ARHGAP21,0.3333333333333333,C
CEBPA,ARHGAP24,0.5,B
CEBPA,ARHGAP25,0.5,B
CEBPA,ARHGAP26,0.5,B
CEBPA,ARHGAP28,0.3333333333333333,C
CEBPA,ARHGEF10L,0.5,B
CEBPA,ARHGEF12,0.5,B
CEBPA,ARHGEF18,0.3333333333333333,C
CEBPA,ARHGEF28,0.3333333333333333,C
CEBPA,ARHGEF3,0.5,B
CEBPA,ARID1B,0.5,B
CEBPA,ARID5B,0.5,B
CEBPA,ARIH2,0.3333333333333333,C
CEBPA,ARNTL,0.3333333333333333,C
CEBPA,ARSG,0.5,B
CEBPA,ASAP1,0.5,B
CEBPA,ASCC2,0.5,B
CEBPA,ATF7IP2,0.3333333333333333,C
CEBPA,ATG10,0.5,B
CEBPA,ATP2A2,0.5,B
CEBPA,ATP2C1,0.5,B
CEBPA,ATP2C2,0.3333333333333333,C
CEBPA,ATP4A,0.3333333333333333,C
CEBPA,ATP5IF1,0.3333333333333333,C
CEBPA,ATP9B,0.5,B
CEBPA,ATXN1,0.5,B
CEBPA,ATXN7,0.5,B
CEBPA,ATXN7L1,0.3333333333333333,C
CEBPA,AUTS2,0.5,B
CEBPA,AXIN2,0.3333333333333333,C
CEBPA,B3GNTL1,0.3333333333333333,C
CEBPA,BAZ2B,0.5,B
CEBPA,BBC3,0.3333333333333333,C
CEBPA,BBOX1,0.3333333333333333,C
CEBPA,BBX,0.5,B
CEBPA,BCAR3,0.5,B
CEBPA,BCAS3,0.5,B
CEBPA,BCL2,1.0,A
CEBPA,BCL2A1,0.3333333333333333,C
CEBPA,BHLHE40,0.5,B
CEBPA,BMF,0.3333333333333333,C
CEBPA,BNC2,0.3333333333333333,C
CEBPA,BRD4,0.3333333333333333,C
CEBPA,BRDT,0.3333333333333333,C
CEBPA,BST1,0.3333333333333333,C
CEBPA,BTBD8,0.3333333333333333,C
CEBPA,BTG1,0.3333333333333333,C
CEBPA,C15orf61,0.3333333333333333,C
CEBPA,C18orf21,0.3333333333333333,C
CEBPA,C1QTNF9B,0.3333333333333333,C
CEBPA,C2,0.5,B
CEBPA,C2CD2,0.3333333333333333,C
CEBPA,C2orf83,0.3333333333333333,C
CEBPA,C5AR1,0.3333333333333333,C
CEBPA,C8B,0.5,B
CEBPA,C8orf76,1.0,A
CEBPA,CA8,0.3333333333333333,C
CEBPA,CACNB2,0.3333333333333333,C
CEBPA,CALD1,0.5,B
